E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA
0.176	2.868	0.176	2.942	0.176	3.158	0.176	2.966	0.176	2.954	0.176	3.121
0.177	2.874	0.177	2.974	0.177	3.155	0.177	2.998	0.177	2.956	0.177	3.150
0.178	2.874	0.178	2.977	0.178	3.159	0.178	2.988	0.178	2.908	0.178	3.104
0.179	2.885	0.179	2.982	0.179	3.176	0.179	3.011	0.179	2.939	0.179	3.152
0.180	2.883	0.180	2.971	0.180	3.136	0.180	2.988	0.180	2.959	0.180	3.136
0.181	2.903	0.181	2.980	0.181	3.158	0.181	3.002	0.181	2.945	0.181	3.144
0.182	2.893	0.182	3.002	0.182	3.147	0.182	2.968	0.182	2.948	0.182	3.141
0.183	2.922	0.183	2.985	0.183	3.163	0.183	3.032	0.183	2.965	0.183	3.130
0.184	2.894	0.184	2.985	0.184	3.166	0.184	3.018	0.184	2.933	0.184	3.136
0.185	2.909	0.185	3.000	0.185	3.176	0.185	3.002	0.185	2.962	0.185	3.155
0.186	2.903	0.186	3.000	0.186	3.187	0.186	3.006	0.186	2.951	0.186	3.163
0.187	2.934	0.187	3.012	0.187	3.181	0.187	2.997	0.187	3.000	0.187	3.173
0.188	2.919	0.188	3.011	0.188	3.196	0.188	3.051	0.188	2.982	0.188	3.170
0.189	2.934	0.189	3.044	0.189	3.186	0.189	3.049	0.189	2.997	0.189	3.187
0.190	2.946	0.190	3.041	0.190	3.204	0.190	3.063	0.190	2.995	0.190	3.176
0.191	2.972	0.191	3.066	0.191	3.233	0.191	3.058	0.191	3.026	0.191	3.198
0.192	2.959	0.192	3.086	0.192	3.248	0.192	3.032	0.192	3.009	0.192	3.209
0.193	3.006	0.193	3.071	0.193	3.262	0.193	3.064	0.193	3.040	0.193	3.196
0.194	2.974	0.194	3.067	0.194	3.238	0.194	3.051	0.194	3.023	0.194	3.192
0.195	3.081	0.195	3.161	0.195	3.334	0.195	3.152	0.195	3.113	0.195	3.293
0.196	3.025	0.196	3.129	0.196	3.296	0.196	3.104	0.196	3.060	0.196	3.250
0.197	3.043	0.197	3.124	0.197	3.290	0.197	3.136	0.197	3.078	0.197	3.255
0.198	3.069	0.198	3.117	0.198	3.307	0.198	3.136	0.198	3.069	0.198	3.253
0.199	3.100	0.199	3.169	0.199	3.308	0.199	3.155	0.199	3.101	0.199	3.305
0.200	3.104	0.200	3.163	0.200	3.305	0.200	3.155	0.200	3.124	0.200	3.285
0.201	3.115	0.201	3.166	0.201	3.324	0.201	3.183	0.201	3.138	0.201	3.328
0.202	3.124	0.202	3.179	0.202	3.363	0.202	3.166	0.202	3.140	0.202	3.336
0.203	3.161	0.203	3.221	0.203	3.402	0.203	3.202	0.203	3.178	0.203	3.370
0.204	3.136	0.204	3.224	0.204	3.396	0.204	3.230	0.204	3.155	0.204	3.376
0.205	3.195	0.205	3.232	0.205	3.409	0.205	3.244	0.205	3.196	0.205	3.368
0.206	3.189	0.206	3.258	0.206	3.429	0.206	3.268	0.206	3.190	0.206	3.405
0.207	3.239	0.207	3.287	0.207	3.459	0.207	3.273	0.207	3.225	0.207	3.414
0.208	3.236	0.208	3.301	0.208	3.454	0.208	3.304	0.208	3.233	0.208	3.434
0.209	3.265	0.209	3.322	0.209	3.463	0.209	3.302	0.209	3.247	0.209	3.434
0.210	3.291	0.210	3.333	0.210	3.485	0.210	3.321	0.210	3.278	0.210	3.466
0.211	3.345	0.211	3.380	0.211	3.548	0.211	3.367	0.211	3.334	0.211	3.502
0.212	3.350	0.212	3.386	0.212	3.529	0.212	3.354	0.212	3.327	0.212	3.520
0.213	3.360	0.213	3.411	0.213	3.557	0.213	3.393	0.213	3.356	0.213	3.526
0.214	3.374	0.214	3.411	0.214	3.575	0.214	3.379	0.214	3.314	0.214	3.532
0.215	3.385	0.215	3.445	0.215	3.587	0.215	3.416	0.215	3.379	0.215	3.561
0.216	3.393	0.216	3.456	0.216	3.606	0.216	3.439	0.216	3.388	0.216	3.574
0.217	3.445	0.217	3.471	0.217	3.635	0.217	3.445	0.217	3.385	0.217	3.571
0.218	3.425	0.218	3.472	0.218	3.627	0.218	3.429	0.218	3.386	0.218	3.589
0.219	3.474	0.219	3.529	0.219	3.681	0.219	3.508	0.219	3.423	0.219	3.632
0.220	3.468	0.220	3.474	0.220	3.621	0.220	3.491	0.220	3.402	0.220	3.589
0.221	3.457	0.221	3.494	0.221	3.623	0.221	3.488	0.221	3.411	0.221	3.580
0.222	3.459	0.222	3.488	0.222	3.632	0.222	3.471	0.222	3.367	0.222	3.571
0.223	3.462	0.223	3.492	0.223	3.635	0.223	3.448	0.223	3.416	0.223	3.598
0.224	3.465	0.224	3.463	0.224	3.624	0.224	3.454	0.224	3.351	0.224	3.549
0.225	3.422	0.225	3.436	0.225	3.566	0.225	3.402	0.225	3.347	0.225	3.546
0.226	3.374	0.226	3.391	0.226	3.532	0.226	3.383	0.226	3.304	0.226	3.509
0.227	3.347	0.227	3.383	0.227	3.503	0.227	3.345	0.227	3.275	0.227	3.471
0.228	3.291	0.228	3.296	0.228	3.457	0.228	3.252	0.228	3.198	0.228	3.405
0.229	3.275	0.229	3.264	0.229	3.376	0.229	3.222	0.229	3.158	0.229	3.354
0.230	3.192	0.230	3.176	0.230	3.299	0.230	3.133	0.230	3.078	0.230	3.271
0.231	3.143	0.231	3.120	0.231	3.242	0.231	3.097	0.231	3.034	0.231	3.232
0.232	3.078	0.232	3.035	0.232	3.176	0.232	3.025	0.232	2.956	0.232	3.129
0.233	3.011	0.233	2.959	0.233	3.107	0.233	2.923	0.233	2.896	0.233	3.084
0.234	2.946	0.234	2.925	0.234	3.043	0.234	2.880	0.234	2.827	0.234	3.020
0.235	2.899	0.235	2.836	0.235	2.980	0.235	2.794	0.235	2.759	0.235	2.926
0.236	2.796	0.236	2.776	0.236	2.894	0.236	2.742	0.236	2.696	0.236	2.893
0.237	2.745	0.237	2.696	0.237	2.824	0.237	2.669	0.237	2.638	0.237	2.799
0.238	2.643	0.238	2.618	0.238	2.753	0.238	2.578	0.238	2.555	0.238	2.729
0.239	2.584	0.239	2.557	0.239	2.696	0.239	2.526	0.239	2.486	0.239	2.655
0.240	2.521	0.240	2.468	0.240	2.603	0.240	2.445	0.240	2.419	0.240	2.563
0.241	2.459	0.241	2.446	0.241	2.555	0.241	2.388	0.241	2.365	0.241	2.558
0.242	2.411	0.242	2.351	0.242	2.462	0.242	2.321	0.242	2.299	0.242	2.454
0.243	2.350	0.243	2.299	0.243	2.429	0.243	2.253	0.243	2.252	0.243	2.406
0.244	2.271	0.244	2.229	0.244	2.339	0.244	2.198	0.244	2.170	0.244	2.340
0.245	2.239	0.245	2.196	0.245	2.328	0.245	2.169	0.245	2.140	0.245	2.304
0.246	2.153	0.246	2.106	0.246	2.233	0.246	2.071	0.246	2.066	0.246	2.207
0.247	2.089	0.247	2.057	0.247	2.158	0.247	2.041	0.247	1.992	0.247	2.152
0.248	2.041	0.248	1.991	0.248	2.100	0.248	1.985	0.248	1.980	0.248	2.097
0.249	2.008	0.249	1.943	0.249	2.066	0.249	1.933	0.249	1.925	0.249	2.052
0.250	1.940	0.250	1.911	0.250	2.023	0.250	1.871	0.250	1.871	0.250	2.012
0.251	1.902	0.251	1.850	0.251	1.960	0.251	1.839	0.251	1.828	0.251	1.975
0.252	1.856	0.252	1.793	0.252	1.885	0.252	1.793	0.252	1.768	0.252	1.928
0.253	1.787	0.253	1.747	0.253	1.890	0.253	1.739	0.253	1.716	0.253	1.891
0.254	1.749	0.254	1.718	0.254	1.814	0.254	1.678	0.254	1.702	0.254	1.814
0.255	1.701	0.255	1.653	0.255	1.773	0.255	1.638	0.255	1.647	0.255	1.781
0.256	1.687	0.256	1.646	0.256	1.739	0.256	1.609	0.256	1.627	0.256	1.742
0.257	1.638	0.257	1.591	0.257	1.684	0.257	1.586	0.257	1.575	0.257	1.715
0.258	1.603	0.258	1.587	0.258	1.644	0.258	1.534	0.258	1.560	0.258	1.681
0.259	1.610	0.259	1.558	0.259	1.624	0.259	1.523	0.259	1.532	0.259	1.655
0.260	1.528	0.260	1.491	0.260	1.578	0.260	1.483	0.260	1.485	0.260	1.643
0.261	1.531	0.261	1.446	0.261	1.564	0.261	1.449	0.261	1.466	0.261	1.578
0.262	1.502	0.262	1.440	0.262	1.529	0.262	1.431	0.262	1.434	0.262	1.543
0.263	1.456	0.263	1.414	0.263	1.523	0.263	1.399	0.263	1.413	0.263	1.517
0.264	1.423	0.264	1.390	0.264	1.471	0.264	1.380	0.264	1.397	0.264	1.489
0.265	1.393	0.265	1.356	0.265	1.459	0.265	1.347	0.265	1.380	0.265	1.465
0.266	1.394	0.266	1.341	0.266	1.408	0.266	1.314	0.266	1.350	0.266	1.442
0.267	1.342	0.267	1.314	0.267	1.390	0.267	1.305	0.267	1.331	0.267	1.433
0.268	1.325	0.268	1.276	0.268	1.380	0.268	1.273	0.268	1.307	0.268	1.410
0.269	1.311	0.269	1.281	0.269	1.330	0.269	1.249	0.269	1.279	0.269	1.387
0.270	1.281	0.270	1.256	0.270	1.331	0.270	1.238	0.270	1.242	0.270	1.367
0.271	1.278	0.271	1.239	0.271	1.314	0.271	1.219	0.271	1.256	0.271	1.359
0.272	1.279	0.272	1.212	0.272	1.302	0.272	1.218	0.272	1.244	0.272	1.319
0.273	1.261	0.273	1.199	0.273	1.276	0.273	1.184	0.273	1.212	0.273	1.327
0.274	1.210	0.274	1.173	0.274	1.267	0.274	1.181	0.274	1.209	0.274	1.304
0.275	1.215	0.275	1.184	0.275	1.236	0.275	1.150	0.275	1.186	0.275	1.287
0.276	1.213	0.276	1.172	0.276	1.227	0.276	1.147	0.276	1.170	0.276	1.250
0.277	1.189	0.277	1.147	0.277	1.224	0.277	1.150	0.277	1.172	0.277	1.258
0.278	1.157	0.278	1.147	0.278	1.212	0.278	1.110	0.278	1.149	0.278	1.247
0.279	1.158	0.279	1.137	0.279	1.192	0.279	1.110	0.279	1.143	0.279	1.216
0.280	1.135	0.280	1.103	0.280	1.169	0.280	1.087	0.280	1.127	0.280	1.204
0.281	1.137	0.281	1.092	0.281	1.172	0.281	1.071	0.281	1.118	0.281	1.184
0.282	1.123	0.282	1.063	0.282	1.149	0.282	1.092	0.282	1.112	0.282	1.175
0.283	1.138	0.283	1.075	0.283	1.152	0.283	1.075	0.283	1.095	0.283	1.181
0.284	1.129	0.284	1.080	0.284	1.138	0.284	1.086	0.284	1.069	0.284	1.180
0.285	1.115	0.285	1.066	0.285	1.109	0.285	1.066	0.285	1.078	0.285	1.163
0.286	1.104	0.286	1.071	0.286	1.129	0.286	1.031	0.286	1.094	0.286	1.172
0.287	1.080	0.287	1.048	0.287	1.115	0.287	1.043	0.287	1.066	0.287	1.164
0.288	1.091	0.288	1.040	0.288	1.097	0.288	1.028	0.288	1.057	0.288	1.146
0.289	1.071	0.289	1.028	0.289	1.075	0.289	1.011	0.289	1.068	0.289	1.138
0.290	1.086	0.290	1.020	0.290	1.075	0.290	1.025	0.290	1.037	0.290	1.135
0.291	1.049	0.291	1.020	0.291	1.098	0.291	1.002	0.291	1.069	0.291	1.112
0.292	1.043	0.292	1.000	0.292	1.057	0.292	1.020	0.292	1.055	0.292	1.120
0.293	1.038	0.293	1.022	0.293	1.048	0.293	1.011	0.293	1.026	0.293	1.101
0.294	1.041	0.294	1.003	0.294	1.043	0.294	0.997	0.294	1.023	0.294	1.089
0.295	1.043	0.295	0.995	0.295	1.061	0.295	1.002	0.295	1.026	0.295	1.098
0.296	1.035	0.296	1.012	0.296	1.043	0.296	0.989	0.296	1.020	0.296	1.084
0.297	1.026	0.297	0.977	0.297	1.038	0.297	0.994	0.297	1.020	0.297	1.103
0.298	1.037	0.298	0.972	0.298	1.049	0.298	0.985	0.298	0.991	0.298	1.091
0.299	1.006	0.299	0.982	0.299	1.040	0.299	0.972	0.299	1.022	0.299	1.092
0.300	1.028	0.300	0.992	0.300	1.026	0.300	0.968	0.300	1.005	0.300	1.083
0.301	0.997	0.301	0.980	0.301	1.037	0.301	0.974	0.301	1.000	0.301	1.069
0.302	1.009	0.302	0.968	0.302	1.023	0.302	0.988	0.302	1.018	0.302	1.080
0.303	1.002	0.303	0.977	0.303	1.023	0.303	0.968	0.303	1.002	0.303	1.064
0.304	0.992	0.304	0.971	0.304	1.031	0.304	0.948	0.304	1.017	0.304	1.063
0.305	0.997	0.305	0.960	0.305	1.022	0.305	0.956	0.305	0.980	0.305	1.058
0.306	1.000	0.306	0.949	0.306	1.017	0.306	0.949	0.306	0.982	0.306	1.058
0.307	1.009	0.307	0.949	0.307	1.009	0.307	0.951	0.307	0.979	0.307	1.058
0.308	0.979	0.308	0.957	0.308	1.012	0.308	0.959	0.308	0.953	0.308	1.040
0.309	0.999	0.309	0.966	0.309	1.005	0.309	0.942	0.309	0.974	0.309	1.057
0.310	0.991	0.310	0.968	0.310	0.979	0.310	0.954	0.310	0.969	0.310	1.052
0.311	0.992	0.311	0.949	0.311	0.994	0.311	0.930	0.311	0.979	0.311	1.061
0.312	0.985	0.312	0.965	0.312	0.980	0.312	0.948	0.312	0.977	0.312	1.048
0.313	0.988	0.313	0.963	0.313	1.006	0.313	0.948	0.313	0.971	0.313	1.038
0.314	0.980	0.314	0.953	0.314	1.014	0.314	0.951	0.314	0.949	0.314	1.054
0.315	0.988	0.315	0.945	0.315	1.014	0.315	0.931	0.315	0.969	0.315	1.048
0.316	0.995	0.316	0.934	0.316	0.992	0.316	0.933	0.316	0.966	0.316	1.052
0.317	0.979	0.317	0.937	0.317	0.982	0.317	0.943	0.317	0.962	0.317	1.035
0.318	0.980	0.318	0.963	0.318	1.003	0.318	0.946	0.318	0.976	0.318	1.037
0.319	0.999	0.319	0.937	0.319	1.002	0.319	0.939	0.319	0.960	0.319	1.034
0.320	0.983	0.320	0.945	0.320	1.006	0.320	0.936	0.320	0.960	0.320	1.043
0.321	0.969	0.321	0.943	0.321	0.995	0.321	0.916	0.321	0.963	0.321	1.040
0.322	0.977	0.322	0.934	0.322	0.977	0.322	0.936	0.322	0.966	0.322	1.031
0.323	0.957	0.323	0.953	0.323	0.994	0.323	0.948	0.323	0.962	0.323	1.029
0.324	0.968	0.324	0.945	0.324	0.982	0.324	0.930	0.324	0.983	0.324	1.032
0.325	0.977	0.325	0.943	0.325	0.960	0.325	0.930	0.325	0.966	0.325	1.026
0.326	0.972	0.326	0.937	0.326	0.986	0.326	0.930	0.326	0.951	0.326	1.026
0.327	0.983	0.327	0.930	0.327	0.986	0.327	0.923	0.327	0.936	0.327	1.055
0.328	0.963	0.328	0.933	0.328	0.979	0.328	0.919	0.328	0.946	0.328	1.041
0.329	0.971	0.329	0.940	0.329	0.983	0.329	0.923	0.329	0.968	0.329	1.048
0.330	0.974	0.330	0.953	0.330	0.979	0.330	0.945	0.330	0.960	0.330	1.041
0.331	0.968	0.331	0.928	0.331	0.979	0.331	0.957	0.331	0.969	0.331	1.022
0.332	0.976	0.332	0.946	0.332	0.945	0.332	0.951	0.332	0.957	0.332	1.040
0.333	0.972	0.333	0.945	0.333	0.983	0.333	0.930	0.333	0.960	0.333	1.041
0.334	0.971	0.334	0.928	0.334	0.963	0.334	0.920	0.334	0.976	0.334	1.035
0.335	0.980	0.335	0.939	0.335	0.988	0.335	0.920	0.335	0.962	0.335	1.018
0.336	0.976	0.336	0.930	0.336	0.972	0.336	0.916	0.336	0.980	0.336	1.048
0.337	0.957	0.337	0.928	0.337	0.988	0.337	0.914	0.337	0.980	0.337	1.040
0.338	0.959	0.338	0.942	0.338	0.971	0.338	0.940	0.338	0.954	0.338	1.043
0.339	0.974	0.339	0.949	0.339	0.995	0.339	0.940	0.339	0.979	0.339	1.045
0.340	0.971	0.340	0.919	0.340	0.985	0.340	0.933	0.340	0.972	0.340	1.031
0.341	0.968	0.341	0.953	0.341	0.999	0.341	0.922	0.341	0.966	0.341	1.025
0.342	0.971	0.342	0.946	0.342	0.980	0.342	0.920	0.342	0.989	0.342	1.048
0.343	0.976	0.343	0.951	0.343	0.986	0.343	0.940	0.343	0.960	0.343	1.040
0.344	0.969	0.344	0.942	0.344	0.976	0.344	0.911	0.344	0.953	0.344	1.040
0.345	0.968	0.345	0.962	0.345	0.986	0.345	0.951	0.345	0.968	0.345	1.037
0.346	0.969	0.346	0.948	0.346	0.985	0.346	0.940	0.346	0.963	0.346	1.051
0.347	0.974	0.347	0.951	0.347	0.991	0.347	0.933	0.347	0.968	0.347	1.041
0.348	0.995	0.348	0.945	0.348	0.989	0.348	0.939	0.348	0.960	0.348	1.034
0.349	0.979	0.349	0.926	0.349	0.988	0.349	0.937	0.349	0.965	0.349	1.026
0.350	0.977	0.350	0.963	0.350	0.977	0.350	0.951	0.350	0.972	0.350	1.038
0.351	0.997	0.351	0.945	0.351	0.997	0.351	0.946	0.351	0.980	0.351	1.049
0.352	0.979	0.352	0.965	0.352	0.995	0.352	0.946	0.352	0.969	0.352	1.057
0.353	0.989	0.353	0.962	0.353	1.003	0.353	0.946	0.353	0.985	0.353	1.048
0.354	1.002	0.354	0.957	0.354	0.995	0.354	0.943	0.354	0.985	0.354	1.054
0.355	0.988	0.355	0.977	0.355	0.999	0.355	0.926	0.355	0.971	0.355	1.051
0.356	1.015	0.356	0.969	0.356	0.994	0.356	0.954	0.356	0.965	0.356	1.061
0.357	0.992	0.357	0.966	0.357	0.997	0.357	0.948	0.357	0.991	0.357	1.069
0.358	0.986	0.358	0.951	0.358	0.995	0.358	0.951	0.358	0.982	0.358	1.045
0.359	0.980	0.359	0.976	0.359	0.995	0.359	0.946	0.359	0.983	0.359	1.041
0.360	0.985	0.360	0.966	0.360	1.015	0.360	0.965	0.360	0.983	0.360	1.058
0.361	0.999	0.361	0.963	0.361	1.009	0.361	0.942	0.361	0.976	0.361	1.055
0.362	1.002	0.362	0.969	0.362	1.003	0.362	0.953	0.362	0.991	0.362	1.060
0.363	1.003	0.363	0.983	0.363	1.002	0.363	0.949	0.363	1.009	0.363	1.074
0.364	1.003	0.364	0.966	0.364	1.005	0.364	0.953	0.364	1.003	0.364	1.087
0.365	0.995	0.365	0.974	0.365	0.997	0.365	0.963	0.365	1.005	0.365	1.083
0.366	1.034	0.366	0.972	0.366	1.017	0.366	0.972	0.366	0.986	0.366	1.080
0.367	1.015	0.367	0.989	0.367	1.017	0.367	0.956	0.367	1.005	0.367	1.080
0.368	1.015	0.368	0.989	0.368	1.037	0.368	0.965	0.368	1.008	0.368	1.078
0.369	1.014	0.369	1.008	0.369	1.029	0.369	0.979	0.369	1.011	0.369	1.091
0.370	1.014	0.370	1.006	0.370	1.028	0.370	0.985	0.370	1.028	0.370	1.087
0.371	1.043	0.371	1.008	0.371	1.035	0.371	0.992	0.371	1.009	0.371	1.086
0.372	1.037	0.372	0.995	0.372	1.034	0.372	0.988	0.372	1.017	0.372	1.081
0.373	1.018	0.373	0.988	0.373	1.041	0.373	0.980	0.373	1.012	0.373	1.115
0.374	1.048	0.374	0.999	0.374	1.046	0.374	0.985	0.374	1.029	0.374	1.098
0.375	1.023	0.375	1.006	0.375	1.026	0.375	0.977	0.375	1.009	0.375	1.098
0.376	1.043	0.376	1.022	0.376	1.049	0.376	1.000	0.376	1.008	0.376	1.091
0.377	1.038	0.377	1.022	0.377	1.049	0.377	0.989	0.377	1.041	0.377	1.103
0.378	1.038	0.378	1.014	0.378	1.052	0.378	0.986	0.378	1.026	0.378	1.101
0.379	1.029	0.379	1.028	0.379	1.037	0.379	0.995	0.379	1.023	0.379	1.117
0.380	1.035	0.380	1.022	0.380	1.052	0.380	1.017	0.380	1.051	0.380	1.104
0.381	1.040	0.381	1.017	0.381	1.054	0.381	1.015	0.381	1.028	0.381	1.112
0.382	1.063	0.382	1.028	0.382	1.080	0.382	1.002	0.382	1.054	0.382	1.130
0.383	1.074	0.383	1.031	0.383	1.061	0.383	1.011	0.383	1.055	0.383	1.114
0.384	1.057	0.384	1.034	0.384	1.066	0.384	1.011	0.384	1.061	0.384	1.132
0.385	1.068	0.385	1.037	0.385	1.068	0.385	1.025	0.385	1.049	0.385	1.120
0.386	1.074	0.386	1.045	0.386	1.066	0.386	1.015	0.386	1.041	0.386	1.143
0.387	1.069	0.387	1.061	0.387	1.063	0.387	1.011	0.387	1.061	0.387	1.117
0.388	1.055	0.388	1.049	0.388	1.087	0.388	1.012	0.388	1.057	0.388	1.149
0.389	1.077	0.389	1.048	0.389	1.075	0.389	1.020	0.389	1.084	0.389	1.164
0.390	1.086	0.390	1.063	0.390	1.097	0.390	1.031	0.390	1.087	0.390	1.169
0.391	1.086	0.391	1.077	0.391	1.103	0.391	1.035	0.391	1.080	0.391	1.149
0.392	1.095	0.392	1.092	0.392	1.107	0.392	1.057	0.392	1.057	0.392	1.160
0.393	1.114	0.393	1.078	0.393	1.104	0.393	1.057	0.393	1.080	0.393	1.167
0.394	1.095	0.394	1.063	0.394	1.114	0.394	1.015	0.394	1.077	0.394	1.157
0.395	1.110	0.395	1.069	0.395	1.115	0.395	1.069	0.395	1.069	0.395	1.163
0.396	1.107	0.396	1.080	0.396	1.126	0.396	1.060	0.396	1.087	0.396	1.166
0.397	1.121	0.397	1.101	0.397	1.104	0.397	1.060	0.397	1.100	0.397	1.161
0.398	1.109	0.398	1.098	0.398	1.123	0.398	1.066	0.398	1.104	0.398	1.183
0.399	1.106	0.399	1.110	0.399	1.138	0.399	1.074	0.399	1.109	0.399	1.206
0.400	1.130	0.400	1.098	0.400	1.146	0.400	1.069	0.400	1.117	0.400	1.222
0.401	1.127	0.401	1.115	0.401	1.138	0.401	1.081	0.401	1.106	0.401	1.193
0.402	1.137	0.402	1.117	0.402	1.133	0.402	1.066	0.402	1.133	0.402	1.210
0.403	1.152	0.403	1.130	0.403	1.160	0.403	1.094	0.403	1.157	0.403	1.199
0.404	1.147	0.404	1.117	0.404	1.155	0.404	1.114	0.404	1.149	0.404	1.219
0.405	1.149	0.405	1.120	0.405	1.164	0.405	1.097	0.405	1.167	0.405	1.242
0.406	1.158	0.406	1.160	0.406	1.172	0.406	1.107	0.406	1.160	0.406	1.221
0.407	1.183	0.407	1.153	0.407	1.170	0.407	1.101	0.407	1.163	0.407	1.241
0.408	1.175	0.408	1.153	0.408	1.176	0.408	1.123	0.408	1.135	0.408	1.255
0.409	1.181	0.409	1.167	0.409	1.187	0.409	1.120	0.409	1.141	0.409	1.242
0.410	1.193	0.410	1.152	0.410	1.206	0.410	1.123	0.410	1.166	0.410	1.270
0.411	1.178	0.411	1.184	0.411	1.195	0.411	1.147	0.411	1.164	0.411	1.259
0.412	1.201	0.412	1.193	0.412	1.198	0.412	1.133	0.412	1.196	0.412	1.275
0.413	1.186	0.413	1.203	0.413	1.245	0.413	1.146	0.413	1.189	0.413	1.295
0.414	1.187	0.414	1.206	0.414	1.213	0.414	1.166	0.414	1.221	0.414	1.273
0.415	1.215	0.415	1.207	0.415	1.219	0.415	1.164	0.415	1.181	0.415	1.293
0.416	1.201	0.416	1.198	0.416	1.249	0.416	1.167	0.416	1.192	0.416	1.285
0.417	1.236	0.417	1.221	0.417	1.250	0.417	1.181	0.417	1.199	0.417	1.296
0.418	1.216	0.418	1.222	0.418	1.252	0.418	1.178	0.418	1.229	0.418	1.336
0.419	1.249	0.419	1.241	0.419	1.259	0.419	1.190	0.419	1.232	0.419	1.318
0.420	1.252	0.420	1.235	0.420	1.258	0.420	1.192	0.420	1.238	0.420	1.328
0.421	1.250	0.421	1.241	0.421	1.268	0.421	1.209	0.421	1.218	0.421	1.357
0.422	1.293	0.422	1.261	0.422	1.278	0.422	1.232	0.422	1.245	0.422	1.333
0.423	1.282	0.423	1.275	0.423	1.291	0.423	1.213	0.423	1.247	0.423	1.348
0.424	1.302	0.424	1.282	0.424	1.293	0.424	1.233	0.424	1.282	0.424	1.360
0.425	1.304	0.425	1.275	0.425	1.310	0.425	1.235	0.425	1.273	0.425	1.362
0.426	1.291	0.426	1.299	0.426	1.328	0.426	1.249	0.426	1.285	0.426	1.368
0.427	1.296	0.427	1.301	0.427	1.311	0.427	1.256	0.427	1.313	0.427	1.380
0.428	1.307	0.428	1.324	0.428	1.330	0.428	1.267	0.428	1.308	0.428	1.396
0.429	1.322	0.429	1.333	0.429	1.339	0.429	1.270	0.429	1.302	0.429	1.403
0.430	1.318	0.430	1.321	0.430	1.360	0.430	1.287	0.430	1.318	0.430	1.434
0.431	1.342	0.431	1.341	0.431	1.360	0.431	1.279	0.431	1.322	0.431	1.429
0.432	1.345	0.432	1.362	0.432	1.380	0.432	1.298	0.432	1.344	0.432	1.453
0.433	1.359	0.433	1.365	0.433	1.394	0.433	1.318	0.433	1.341	0.433	1.457
0.434	1.377	0.434	1.376	0.434	1.402	0.434	1.330	0.434	1.367	0.434	1.463
0.435	1.383	0.435	1.380	0.435	1.419	0.435	1.341	0.435	1.351	0.435	1.495
0.436	1.397	0.436	1.391	0.436	1.419	0.436	1.351	0.436	1.383	0.436	1.476
0.437	1.411	0.437	1.408	0.437	1.439	0.437	1.364	0.437	1.387	0.437	1.495
0.438	1.420	0.438	1.420	0.438	1.448	0.438	1.371	0.438	1.387	0.438	1.502
0.439	1.439	0.439	1.423	0.439	1.448	0.439	1.385	0.439	1.413	0.439	1.503
0.440	1.423	0.440	1.429	0.440	1.456	0.440	1.383	0.440	1.408	0.440	1.538
0.441	1.451	0.441	1.443	0.441	1.465	0.441	1.397	0.441	1.416	0.441	1.538
0.442	1.434	0.442	1.446	0.442	1.477	0.442	1.406	0.442	1.431	0.442	1.564
0.443	1.463	0.443	1.465	0.443	1.502	0.443	1.428	0.443	1.446	0.443	1.554
0.444	1.460	0.444	1.480	0.444	1.495	0.444	1.406	0.444	1.459	0.444	1.569
0.445	1.494	0.445	1.500	0.445	1.537	0.445	1.456	0.445	1.474	0.445	1.617
0.446	1.506	0.446	1.508	0.446	1.535	0.446	1.440	0.446	1.474	0.446	1.589
0.447	1.506	0.447	1.492	0.447	1.555	0.447	1.465	0.447	1.508	0.447	1.621
0.448	1.523	0.448	1.531	0.448	1.535	0.448	1.462	0.448	1.511	0.448	1.600
0.449	1.546	0.449	1.554	0.449	1.563	0.449	1.480	0.449	1.522	0.449	1.632
0.450	1.554	0.450	1.552	0.450	1.587	0.450	1.469	0.450	1.523	0.450	1.644
0.451	1.563	0.451	1.575	0.451	1.612	0.451	1.502	0.451	1.543	0.451	1.652
0.452	1.578	0.452	1.584	0.452	1.591	0.452	1.509	0.452	1.548	0.452	1.653
0.453	1.583	0.453	1.583	0.453	1.621	0.453	1.502	0.453	1.561	0.453	1.678
0.454	1.610	0.454	1.604	0.454	1.637	0.454	1.538	0.454	1.583	0.454	1.707
0.455	1.620	0.455	1.620	0.455	1.656	0.455	1.543	0.455	1.581	0.455	1.706
0.456	1.624	0.456	1.620	0.456	1.624	0.456	1.561	0.456	1.592	0.456	1.689
0.457	1.623	0.457	1.632	0.457	1.629	0.457	1.600	0.457	1.587	0.457	1.736
0.458	1.635	0.458	1.640	0.458	1.652	0.458	1.592	0.458	1.607	0.458	1.718
0.459	1.626	0.459	1.660	0.459	1.673	0.459	1.594	0.459	1.623	0.459	1.741
0.460	1.643	0.460	1.669	0.460	1.678	0.460	1.595	0.460	1.649	0.460	1.761
0.461	1.672	0.461	1.675	0.461	1.709	0.461	1.584	0.461	1.658	0.461	1.776
0.462	1.681	0.462	1.684	0.462	1.718	0.462	1.623	0.462	1.635	0.462	1.781
0.463	1.681	0.463	1.710	0.463	1.718	0.463	1.610	0.463	1.647	0.463	1.790
0.464	1.702	0.464	1.693	0.464	1.725	0.464	1.640	0.464	1.658	0.464	1.808
0.465	1.727	0.465	1.749	0.465	1.767	0.465	1.667	0.465	1.670	0.465	1.798
