E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA
0.463	1.851	0.463	1.755	0.463	1.775	0.463	1.568	0.463	1.574	0.463	1.566
0.464	1.831	0.464	1.785	0.464	1.785	0.464	1.607	0.464	1.563	0.464	1.595
0.465	1.867	0.465	1.798	0.465	1.773	0.465	1.632	0.465	1.583	0.465	1.624
0.466	1.891	0.466	1.784	0.466	1.787	0.466	1.615	0.466	1.572	0.466	1.637
0.467	1.897	0.467	1.781	0.467	1.818	0.467	1.670	0.467	1.609	0.467	1.606
0.468	1.888	0.468	1.819	0.468	1.830	0.468	1.647	0.468	1.597	0.468	1.635
0.469	1.928	0.469	1.841	0.469	1.795	0.469	1.644	0.469	1.615	0.469	1.640
0.470	1.949	0.470	1.822	0.470	1.825	0.470	1.653	0.470	1.649	0.470	1.650
0.471	1.914	0.471	1.828	0.471	1.847	0.471	1.676	0.471	1.623	0.471	1.661
0.472	1.945	0.472	1.851	0.472	1.848	0.472	1.699	0.472	1.647	0.472	1.658
0.473	1.937	0.473	1.868	0.473	1.859	0.473	1.672	0.473	1.633	0.473	1.678
0.474	1.940	0.474	1.854	0.474	1.868	0.474	1.675	0.474	1.678	0.474	1.666
0.475	1.971	0.475	1.887	0.475	1.871	0.475	1.709	0.475	1.678	0.475	1.684
0.476	1.952	0.476	1.880	0.476	1.871	0.476	1.712	0.476	1.650	0.476	1.686
0.477	1.965	0.477	1.903	0.477	1.899	0.477	1.679	0.477	1.670	0.477	1.724
0.478	1.968	0.478	1.896	0.478	1.905	0.478	1.698	0.478	1.653	0.478	1.696
0.479	2.009	0.479	1.885	0.479	1.896	0.479	1.709	0.479	1.687	0.479	1.664
0.480	1.985	0.480	1.860	0.480	1.887	0.480	1.762	0.480	1.698	0.480	1.719
0.481	1.985	0.481	1.906	0.481	1.883	0.481	1.706	0.481	1.701	0.481	1.724
0.482	2.018	0.482	1.922	0.482	1.917	0.482	1.753	0.482	1.725	0.482	1.712
0.483	2.012	0.483	1.916	0.483	1.905	0.483	1.739	0.483	1.698	0.483	1.744
0.484	2.014	0.484	1.922	0.484	1.925	0.484	1.750	0.484	1.696	0.484	1.745
0.485	2.048	0.485	1.931	0.485	1.911	0.485	1.745	0.485	1.738	0.485	1.710
0.486	2.045	0.486	1.936	0.486	1.897	0.486	1.732	0.486	1.730	0.486	1.724
0.487	2.029	0.487	1.954	0.487	1.943	0.487	1.733	0.487	1.709	0.487	1.727
0.488	2.038	0.488	1.933	0.488	1.934	0.488	1.733	0.488	1.712	0.488	1.721
0.489	2.052	0.489	1.936	0.489	1.929	0.489	1.744	0.489	1.704	0.489	1.729
0.490	2.055	0.490	1.957	0.490	1.931	0.490	1.778	0.490	1.736	0.490	1.753
0.491	2.020	0.491	1.963	0.491	1.929	0.491	1.747	0.491	1.733	0.491	1.753
0.492	2.048	0.492	1.945	0.492	1.900	0.492	1.772	0.492	1.729	0.492	1.749
0.493	2.072	0.493	1.923	0.493	1.948	0.493	1.756	0.493	1.721	0.493	1.773
0.494	2.035	0.494	1.931	0.494	1.900	0.494	1.745	0.494	1.681	0.494	1.732
0.495	2.074	0.495	1.959	0.495	1.962	0.495	1.793	0.495	1.765	0.495	1.759
0.496	2.064	0.496	1.948	0.496	1.914	0.496	1.767	0.496	1.722	0.496	1.762
0.497	2.048	0.497	1.948	0.497	1.951	0.497	1.752	0.497	1.727	0.497	1.747
0.498	2.058	0.498	1.948	0.498	1.939	0.498	1.741	0.498	1.742	0.498	1.762
0.499	2.068	0.499	1.943	0.499	1.922	0.499	1.767	0.499	1.713	0.499	1.727
0.500	2.037	0.500	1.972	0.500	1.922	0.500	1.747	0.500	1.710	0.500	1.733
0.501	2.051	0.501	1.943	0.501	1.942	0.501	1.742	0.501	1.716	0.501	1.739
0.502	2.031	0.502	1.945	0.502	1.914	0.502	1.756	0.502	1.738	0.502	1.727
0.503	2.061	0.503	1.931	0.503	1.900	0.503	1.758	0.503	1.722	0.503	1.713
0.504	2.072	0.504	1.922	0.504	1.897	0.504	1.745	0.504	1.715	0.504	1.732
0.505	2.038	0.505	1.928	0.505	1.908	0.505	1.735	0.505	1.735	0.505	1.735
0.506	2.052	0.506	1.963	0.506	1.902	0.506	1.727	0.506	1.693	0.506	1.716
0.507	2.068	0.507	1.946	0.507	1.887	0.507	1.732	0.507	1.687	0.507	1.707
0.508	2.023	0.508	1.917	0.508	1.897	0.508	1.721	0.508	1.693	0.508	1.732
0.509	2.023	0.509	1.925	0.509	1.902	0.509	1.730	0.509	1.692	0.509	1.719
0.510	2.011	0.510	1.928	0.510	1.903	0.510	1.721	0.510	1.706	0.510	1.715
0.511	2.034	0.511	1.883	0.511	1.893	0.511	1.707	0.511	1.666	0.511	1.716
0.512	2.032	0.512	1.899	0.512	1.874	0.512	1.721	0.512	1.663	0.512	1.702
0.513	2.040	0.513	1.900	0.513	1.885	0.513	1.707	0.513	1.695	0.513	1.658
0.514	2.031	0.514	1.876	0.514	1.890	0.514	1.701	0.514	1.678	0.514	1.672
0.515	2.029	0.515	1.911	0.515	1.856	0.515	1.701	0.515	1.676	0.515	1.701
0.516	2.009	0.516	1.905	0.516	1.865	0.516	1.710	0.516	1.693	0.516	1.695
0.517	2.034	0.517	1.888	0.517	1.867	0.517	1.710	0.517	1.679	0.517	1.687
0.518	1.994	0.518	1.859	0.518	1.844	0.518	1.667	0.518	1.641	0.518	1.679
0.519	2.005	0.519	1.877	0.519	1.854	0.519	1.660	0.519	1.623	0.519	1.660
0.520	2.002	0.520	1.870	0.520	1.824	0.520	1.667	0.520	1.617	0.520	1.633
0.521	1.972	0.521	1.868	0.521	1.814	0.521	1.667	0.521	1.612	0.521	1.652
0.522	1.985	0.522	1.856	0.522	1.822	0.522	1.673	0.522	1.615	0.522	1.644
0.523	1.974	0.523	1.859	0.523	1.802	0.523	1.664	0.523	1.614	0.523	1.633
0.524	1.940	0.524	1.824	0.524	1.842	0.524	1.660	0.524	1.623	0.524	1.603
0.525	1.939	0.525	1.819	0.525	1.802	0.525	1.641	0.525	1.612	0.525	1.629
0.526	1.957	0.526	1.810	0.526	1.802	0.526	1.629	0.526	1.581	0.526	1.646
0.527	1.946	0.527	1.813	0.527	1.764	0.527	1.635	0.527	1.617	0.527	1.600
0.528	1.939	0.528	1.802	0.528	1.795	0.528	1.615	0.528	1.571	0.528	1.612
0.529	1.929	0.529	1.811	0.529	1.790	0.529	1.607	0.529	1.555	0.529	1.592
0.530	1.914	0.530	1.799	0.530	1.758	0.530	1.606	0.530	1.571	0.530	1.578
0.531	1.917	0.531	1.770	0.531	1.784	0.531	1.609	0.531	1.581	0.531	1.581
0.532	1.911	0.532	1.768	0.532	1.781	0.532	1.600	0.532	1.580	0.532	1.591
0.533	1.890	0.533	1.775	0.533	1.741	0.533	1.586	0.533	1.531	0.533	1.572
0.534	1.868	0.534	1.773	0.534	1.736	0.534	1.568	0.534	1.549	0.534	1.571
0.535	1.879	0.535	1.773	0.535	1.727	0.535	1.580	0.535	1.546	0.535	1.563
0.536	1.864	0.536	1.742	0.536	1.727	0.536	1.587	0.536	1.545	0.536	1.577
0.537	1.859	0.537	1.729	0.537	1.701	0.537	1.564	0.537	1.502	0.537	1.546
0.538	1.841	0.538	1.718	0.538	1.722	0.538	1.551	0.538	1.525	0.538	1.528
0.539	1.813	0.539	1.744	0.539	1.715	0.539	1.534	0.539	1.517	0.539	1.534
0.540	1.850	0.540	1.732	0.540	1.687	0.540	1.538	0.540	1.480	0.540	1.520
0.541	1.810	0.541	1.699	0.541	1.678	0.541	1.546	0.541	1.495	0.541	1.489
0.542	1.830	0.542	1.713	0.542	1.679	0.542	1.538	0.542	1.499	0.542	1.531
0.543	1.793	0.543	1.695	0.543	1.690	0.543	1.546	0.543	1.495	0.543	1.506
0.544	1.799	0.544	1.673	0.544	1.670	0.544	1.535	0.544	1.472	0.544	1.476
0.545	1.788	0.545	1.721	0.545	1.673	0.545	1.518	0.545	1.497	0.545	1.500
0.546	1.776	0.546	1.666	0.546	1.644	0.546	1.497	0.546	1.499	0.546	1.514
0.547	1.762	0.547	1.664	0.547	1.653	0.547	1.515	0.547	1.469	0.547	1.471
0.548	1.791	0.548	1.647	0.548	1.641	0.548	1.491	0.548	1.440	0.548	1.472
0.549	1.762	0.549	1.649	0.549	1.637	0.549	1.492	0.549	1.459	0.549	1.494
0.550	1.756	0.550	1.643	0.550	1.637	0.550	1.503	0.550	1.474	0.550	1.453
0.551	1.755	0.551	1.666	0.551	1.614	0.551	1.472	0.551	1.442	0.551	1.433
0.552	1.759	0.552	1.621	0.552	1.617	0.552	1.468	0.552	1.434	0.552	1.476
0.553	1.736	0.553	1.615	0.553	1.597	0.553	1.466	0.553	1.440	0.553	1.423
0.554	1.704	0.554	1.640	0.554	1.603	0.554	1.468	0.554	1.422	0.554	1.442
0.555	1.727	0.555	1.638	0.555	1.597	0.555	1.457	0.555	1.428	0.555	1.397
0.556	1.696	0.556	1.607	0.556	1.580	0.556	1.462	0.556	1.414	0.556	1.428
0.557	1.710	0.557	1.623	0.557	1.595	0.557	1.445	0.557	1.437	0.557	1.431
0.558	1.690	0.558	1.607	0.558	1.583	0.558	1.445	0.558	1.402	0.558	1.419
0.559	1.696	0.559	1.604	0.559	1.580	0.559	1.460	0.559	1.388	0.559	1.419
0.560	1.689	0.560	1.586	0.560	1.558	0.560	1.433	0.560	1.373	0.560	1.390
0.561	1.658	0.561	1.587	0.561	1.538	0.561	1.405	0.561	1.397	0.561	1.379
0.562	1.678	0.562	1.584	0.562	1.555	0.562	1.445	0.562	1.385	0.562	1.394
0.563	1.679	0.563	1.586	0.563	1.561	0.563	1.449	0.563	1.376	0.563	1.405
0.564	1.663	0.564	1.545	0.564	1.575	0.564	1.414	0.564	1.373	0.564	1.387
0.565	1.647	0.565	1.574	0.565	1.543	0.565	1.396	0.565	1.367	0.565	1.388
0.566	1.670	0.566	1.548	0.566	1.546	0.566	1.397	0.566	1.383	0.566	1.365
0.567	1.652	0.567	1.551	0.567	1.526	0.567	1.419	0.567	1.356	0.567	1.399
0.568	1.626	0.568	1.548	0.568	1.555	0.568	1.390	0.568	1.334	0.568	1.359
0.569	1.623	0.569	1.548	0.569	1.549	0.569	1.419	0.569	1.354	0.569	1.365
0.570	1.632	0.570	1.543	0.570	1.532	0.570	1.390	0.570	1.362	0.570	1.388
0.571	1.630	0.571	1.515	0.571	1.514	0.571	1.397	0.571	1.364	0.571	1.376
0.572	1.617	0.572	1.518	0.572	1.512	0.572	1.396	0.572	1.360	0.572	1.330
0.573	1.594	0.573	1.528	0.573	1.528	0.573	1.393	0.573	1.376	0.573	1.351
0.574	1.618	0.574	1.529	0.574	1.526	0.574	1.374	0.574	1.342	0.574	1.377
0.575	1.633	0.575	1.522	0.575	1.480	0.575	1.362	0.575	1.337	0.575	1.334
0.576	1.597	0.576	1.517	0.576	1.492	0.576	1.382	0.576	1.333	0.576	1.362
0.577	1.594	0.577	1.506	0.577	1.531	0.577	1.379	0.577	1.330	0.577	1.318
0.578	1.575	0.578	1.500	0.578	1.503	0.578	1.351	0.578	1.331	0.578	1.345
0.579	1.589	0.579	1.520	0.579	1.495	0.579	1.356	0.579	1.311	0.579	1.347
0.580	1.604	0.580	1.529	0.580	1.469	0.580	1.376	0.580	1.316	0.580	1.313
0.581	1.610	0.581	1.505	0.581	1.463	0.581	1.360	0.581	1.287	0.581	1.318
0.582	1.584	0.582	1.509	0.582	1.453	0.582	1.353	0.582	1.302	0.582	1.342
0.583	1.564	0.583	1.495	0.583	1.483	0.583	1.367	0.583	1.298	0.583	1.325
0.584	1.548	0.584	1.480	0.584	1.448	0.584	1.342	0.584	1.305	0.584	1.330
0.585	1.572	0.585	1.457	0.585	1.457	0.585	1.331	0.585	1.321	0.585	1.302
0.586	1.561	0.586	1.479	0.586	1.457	0.586	1.345	0.586	1.281	0.586	1.288
0.587	1.575	0.587	1.488	0.587	1.448	0.587	1.336	0.587	1.299	0.587	1.313
0.588	1.555	0.588	1.477	0.588	1.439	0.588	1.344	0.588	1.305	0.588	1.313
0.589	1.532	0.589	1.465	0.589	1.465	0.589	1.336	0.589	1.314	0.589	1.287
0.590	1.569	0.590	1.474	0.590	1.451	0.590	1.316	0.590	1.293	0.590	1.278
0.591	1.541	0.591	1.439	0.591	1.454	0.591	1.319	0.591	1.276	0.591	1.305
0.592	1.532	0.592	1.454	0.592	1.442	0.592	1.319	0.592	1.276	0.592	1.293
0.593	1.535	0.593	1.436	0.593	1.434	0.593	1.302	0.593	1.288	0.593	1.262
0.594	1.551	0.594	1.437	0.594	1.440	0.594	1.291	0.594	1.282	0.594	1.267
0.595	1.534	0.595	1.462	0.595	1.482	0.595	1.321	0.595	1.273	0.595	1.314
0.596	1.540	0.596	1.451	0.596	1.423	0.596	1.331	0.596	1.295	0.596	1.279
0.597	1.506	0.597	1.454	0.597	1.431	0.597	1.313	0.597	1.293	0.597	1.273
0.598	1.534	0.598	1.429	0.598	1.417	0.598	1.298	0.598	1.273	0.598	1.287
0.599	1.523	0.599	1.425	0.599	1.417	0.599	1.305	0.599	1.259	0.599	1.298
0.600	1.503	0.600	1.431	0.600	1.431	0.600	1.299	0.600	1.270	0.600	1.273
0.601	1.494	0.601	1.453	0.601	1.400	0.601	1.304	0.601	1.235	0.601	1.255
0.602	1.505	0.602	1.439	0.602	1.406	0.602	1.276	0.602	1.250	0.602	1.239
0.603	1.518	0.603	1.440	0.603	1.416	0.603	1.285	0.603	1.242	0.603	1.265
0.604	1.517	0.604	1.436	0.604	1.410	0.604	1.314	0.604	1.265	0.604	1.273
0.605	1.503	0.605	1.425	0.605	1.393	0.605	1.295	0.605	1.245	0.605	1.273
0.606	1.511	0.606	1.420	0.606	1.385	0.606	1.284	0.606	1.252	0.606	1.278
0.607	1.502	0.607	1.429	0.607	1.405	0.607	1.314	0.607	1.253	0.607	1.233
0.608	1.523	0.608	1.423	0.608	1.413	0.608	1.296	0.608	1.261	0.608	1.252
0.609	1.517	0.609	1.440	0.609	1.403	0.609	1.261	0.609	1.219	0.609	1.247
0.610	1.520	0.610	1.410	0.610	1.419	0.610	1.285	0.610	1.256	0.610	1.244
0.611	1.508	0.611	1.413	0.611	1.397	0.611	1.284	0.611	1.262	0.611	1.261
0.612	1.503	0.612	1.422	0.612	1.365	0.612	1.279	0.612	1.236	0.612	1.238
0.613	1.499	0.613	1.405	0.613	1.377	0.613	1.279	0.613	1.255	0.613	1.233
0.614	1.459	0.614	1.410	0.614	1.408	0.614	1.255	0.614	1.238	0.614	1.215
0.615	1.472	0.615	1.413	0.615	1.405	0.615	1.261	0.615	1.232	0.615	1.272
0.616	1.474	0.616	1.403	0.616	1.420	0.616	1.278	0.616	1.209	0.616	1.250
0.617	1.457	0.617	1.413	0.617	1.390	0.617	1.287	0.617	1.238	0.617	1.221
0.618	1.505	0.618	1.403	0.618	1.385	0.618	1.278	0.618	1.218	0.618	1.253
0.619	1.489	0.619	1.400	0.619	1.400	0.619	1.245	0.619	1.239	0.619	1.250
0.620	1.488	0.620	1.423	0.620	1.388	0.620	1.270	0.620	1.229	0.620	1.239
0.621	1.482	0.621	1.426	0.621	1.356	0.621	1.273	0.621	1.235	0.621	1.241
0.622	1.454	0.622	1.393	0.622	1.374	0.622	1.262	0.622	1.212	0.622	1.229
0.623	1.471	0.623	1.429	0.623	1.360	0.623	1.275	0.623	1.209	0.623	1.229
0.624	1.483	0.624	1.405	0.624	1.341	0.624	1.262	0.624	1.212	0.624	1.242
0.625	1.472	0.625	1.394	0.625	1.353	0.625	1.273	0.625	1.232	0.625	1.221
0.626	1.482	0.626	1.373	0.626	1.379	0.626	1.295	0.626	1.230	0.626	1.196
0.627	1.471	0.627	1.402	0.627	1.377	0.627	1.270	0.627	1.215	0.627	1.239
0.628	1.476	0.628	1.410	0.628	1.377	0.628	1.245	0.628	1.190	0.628	1.224
0.629	1.476	0.629	1.377	0.629	1.356	0.629	1.276	0.629	1.227	0.629	1.221
0.630	1.437	0.630	1.377	0.630	1.365	0.630	1.287	0.630	1.207	0.630	1.218
0.631	1.449	0.631	1.374	0.631	1.379	0.631	1.262	0.631	1.209	0.631	1.219
0.632	1.465	0.632	1.388	0.632	1.362	0.632	1.249	0.632	1.227	0.632	1.247
0.633	1.472	0.633	1.393	0.633	1.350	0.633	1.224	0.633	1.213	0.633	1.219
0.634	1.445	0.634	1.388	0.634	1.382	0.634	1.267	0.634	1.213	0.634	1.229
0.635	1.440	0.635	1.396	0.635	1.350	0.635	1.267	0.635	1.212	0.635	1.226
0.636	1.462	0.636	1.402	0.636	1.359	0.636	1.262	0.636	1.203	0.636	1.218
0.637	1.486	0.637	1.356	0.637	1.362	0.637	1.250	0.637	1.207	0.637	1.219
0.638	1.440	0.638	1.365	0.638	1.362	0.638	1.247	0.638	1.219	0.638	1.226
0.639	1.451	0.639	1.374	0.639	1.360	0.639	1.279	0.639	1.210	0.639	1.215
0.640	1.466	0.640	1.385	0.640	1.347	0.640	1.272	0.640	1.204	0.640	1.219
0.641	1.454	0.641	1.365	0.641	1.365	0.641	1.258	0.641	1.216	0.641	1.189
0.642	1.489	0.642	1.387	0.642	1.373	0.642	1.285	0.642	1.203	0.642	1.219
0.643	1.482	0.643	1.405	0.643	1.351	0.643	1.238	0.643	1.218	0.643	1.233
0.644	1.474	0.644	1.371	0.644	1.347	0.644	1.235	0.644	1.196	0.644	1.203
0.645	1.436	0.645	1.370	0.645	1.351	0.645	1.255	0.645	1.206	0.645	1.206
0.646	1.445	0.646	1.393	0.646	1.345	0.646	1.247	0.646	1.190	0.646	1.229
0.647	1.454	0.647	1.396	0.647	1.354	0.647	1.255	0.647	1.204	0.647	1.203
0.648	1.460	0.648	1.377	0.648	1.350	0.648	1.245	0.648	1.206	0.648	1.213
0.649	1.472	0.649	1.370	0.649	1.373	0.649	1.255	0.649	1.180	0.649	1.198
0.650	1.459	0.650	1.376	0.650	1.342	0.650	1.250	0.650	1.195	0.650	1.224
0.651	1.474	0.651	1.385	0.651	1.333	0.651	1.235	0.651	1.209	0.651	1.203
0.652	1.468	0.652	1.348	0.652	1.342	0.652	1.235	0.652	1.196	0.652	1.196
0.653	1.460	0.653	1.388	0.653	1.365	0.653	1.241	0.653	1.183	0.653	1.196
0.654	1.426	0.654	1.371	0.654	1.348	0.654	1.239	0.654	1.175	0.654	1.195
0.655	1.433	0.655	1.380	0.655	1.337	0.655	1.259	0.655	1.226	0.655	1.219
0.656	1.468	0.656	1.370	0.656	1.324	0.656	1.245	0.656	1.203	0.656	1.215
0.657	1.459	0.657	1.348	0.657	1.341	0.657	1.241	0.657	1.193	0.657	1.199
0.658	1.446	0.658	1.362	0.658	1.345	0.658	1.241	0.658	1.198	0.658	1.192
0.659	1.449	0.659	1.382	0.659	1.365	0.659	1.275	0.659	1.203	0.659	1.207
0.660	1.463	0.660	1.396	0.660	1.344	0.660	1.267	0.660	1.227	0.660	1.199
0.661	1.471	0.661	1.367	0.661	1.344	0.661	1.253	0.661	1.190	0.661	1.218
0.662	1.456	0.662	1.368	0.662	1.350	0.662	1.253	0.662	1.207	0.662	1.232
0.663	1.456	0.663	1.368	0.663	1.376	0.663	1.224	0.663	1.192	0.663	1.219
0.664	1.446	0.664	1.377	0.664	1.353	0.664	1.255	0.664	1.213	0.664	1.221
0.665	1.476	0.665	1.383	0.665	1.382	0.665	1.212	0.665	1.218	0.665	1.198
0.666	1.443	0.666	1.380	0.666	1.351	0.666	1.258	0.666	1.192	0.666	1.196
0.667	1.453	0.667	1.391	0.667	1.347	0.667	1.252	0.667	1.187	0.667	1.203
0.668	1.476	0.668	1.373	0.668	1.360	0.668	1.247	0.668	1.186	0.668	1.195
0.669	1.469	0.669	1.360	0.669	1.357	0.669	1.244	0.669	1.204	0.669	1.193
0.670	1.440	0.670	1.376	0.670	1.359	0.670	1.253	0.670	1.239	0.670	1.207
0.671	1.456	0.671	1.373	0.671	1.353	0.671	1.264	0.671	1.216	0.671	1.199
0.672	1.474	0.672	1.387	0.672	1.341	0.672	1.276	0.672	1.181	0.672	1.209
0.673	1.471	0.673	1.385	0.673	1.348	0.673	1.230	0.673	1.215	0.673	1.230
0.674	1.477	0.674	1.388	0.674	1.356	0.674	1.242	0.674	1.224	0.674	1.232
0.675	1.460	0.675	1.379	0.675	1.365	0.675	1.267	0.675	1.201	0.675	1.207
0.676	1.499	0.676	1.391	0.676	1.334	0.676	1.253	0.676	1.192	0.676	1.203
0.677	1.465	0.677	1.379	0.677	1.330	0.677	1.265	0.677	1.213	0.677	1.204
0.678	1.476	0.678	1.391	0.678	1.333	0.678	1.239	0.678	1.229	0.678	1.227
0.679	1.480	0.679	1.383	0.679	1.344	0.679	1.278	0.679	1.199	0.679	1.190
0.680	1.453	0.680	1.376	0.680	1.350	0.680	1.272	0.680	1.232	0.680	1.204
0.681	1.462	0.681	1.390	0.681	1.345	0.681	1.256	0.681	1.213	0.681	1.229
0.682	1.489	0.682	1.399	0.682	1.330	0.682	1.250	0.682	1.201	0.682	1.221
0.683	1.476	0.683	1.393	0.683	1.356	0.683	1.259	0.683	1.209	0.683	1.213
0.684	1.482	0.684	1.388	0.684	1.364	0.684	1.249	0.684	1.222	0.684	1.242
0.685	1.471	0.685	1.391	0.685	1.373	0.685	1.252	0.685	1.221	0.685	1.212
0.686	1.472	0.686	1.400	0.686	1.354	0.686	1.236	0.686	1.209	0.686	1.204
0.687	1.474	0.687	1.397	0.687	1.354	0.687	1.270	0.687	1.209	0.687	1.218
0.688	1.492	0.688	1.390	0.688	1.373	0.688	1.265	0.688	1.193	0.688	1.233
0.689	1.479	0.689	1.376	0.689	1.318	0.689	1.264	0.689	1.213	0.689	1.222
0.690	1.466	0.690	1.388	0.690	1.365	0.690	1.255	0.690	1.206	0.690	1.238
0.691	1.479	0.691	1.394	0.691	1.388	0.691	1.261	0.691	1.230	0.691	1.230
0.692	1.472	0.692	1.420	0.692	1.365	0.692	1.267	0.692	1.216	0.692	1.239
0.693	1.503	0.693	1.403	0.693	1.371	0.693	1.270	0.693	1.250	0.693	1.241
0.694	1.500	0.694	1.399	0.694	1.364	0.694	1.281	0.694	1.227	0.694	1.239
0.695	1.483	0.695	1.391	0.695	1.373	0.695	1.285	0.695	1.232	0.695	1.227
0.696	1.451	0.696	1.385	0.696	1.344	0.696	1.268	0.696	1.224	0.696	1.221
0.697	1.492	0.697	1.403	0.697	1.377	0.697	1.282	0.697	1.235	0.697	1.207
0.698	1.492	0.698	1.411	0.698	1.374	0.698	1.268	0.698	1.216	0.698	1.241
0.699	1.497	0.699	1.416	0.699	1.376	0.699	1.282	0.699	1.259	0.699	1.249
0.700	1.060	0.700	0.956	0.700	0.946	0.700	0.864	0.700	0.836	0.700	0.801
0.699	0.615	0.699	0.515	0.699	0.494	0.699	0.396	0.699	0.345	0.699	0.330
0.698	0.288	0.698	0.221	0.698	0.180	0.698	0.081	0.698	0.034	0.698	0.032
0.697	0.048	0.697	-0.023	0.697	-0.043	0.697	-0.141	0.697	-0.190	0.697	-0.170
0.696	-0.112	0.696	-0.213	0.696	-0.208	0.696	-0.304	0.696	-0.333	0.696	-0.327
0.695	-0.221	0.695	-0.313	0.695	-0.320	0.695	-0.403	0.695	-0.440	0.695	-0.446
0.694	-0.328	0.694	-0.362	0.694	-0.426	0.694	-0.494	0.694	-0.547	0.694	-0.537
0.693	-0.373	0.693	-0.446	0.693	-0.469	0.693	-0.567	0.693	-0.618	0.693	-0.587
0.692	-0.460	0.692	-0.509	0.692	-0.567	0.692	-0.609	0.692	-0.647	0.692	-0.666
0.691	-0.504	0.691	-0.541	0.691	-0.570	0.691	-0.639	0.691	-0.705	0.691	-0.690
0.690	-0.523	0.690	-0.581	0.690	-0.590	0.690	-0.692	0.690	-0.708	0.690	-0.713
0.689	-0.532	0.689	-0.592	0.689	-0.589	0.689	-0.713	0.689	-0.744	0.689	-0.745
0.688	-0.567	0.688	-0.618	0.688	-0.621	0.688	-0.724	0.688	-0.764	0.688	-0.753
0.687	-0.603	0.687	-0.626	0.687	-0.649	0.687	-0.733	0.687	-0.807	0.687	-0.758
0.686	-0.609	0.686	-0.695	0.686	-0.675	0.686	-0.750	0.686	-0.800	0.686	-0.784
0.685	-0.638	0.685	-0.684	0.685	-0.692	0.685	-0.756	0.685	-0.828	0.685	-0.816
0.684	-0.632	0.684	-0.681	0.684	-0.682	0.684	-0.796	0.684	-0.836	0.684	-0.825
0.683	-0.635	0.683	-0.702	0.683	-0.701	0.683	-0.793	0.683	-0.845	0.683	-0.831
0.682	-0.678	0.682	-0.702	0.682	-0.716	0.682	-0.779	0.682	-0.820	0.682	-0.870
0.681	-0.659	0.681	-0.718	0.681	-0.738	0.681	-0.808	0.681	-0.862	0.681	-0.839
0.680	-0.693	0.680	-0.735	0.680	-0.748	0.680	-0.833	0.680	-0.868	0.680	-0.876
0.679	-0.702	0.679	-0.736	0.679	-0.731	0.679	-0.827	0.679	-0.891	0.679	-0.856
0.678	-0.695	0.678	-0.736	0.678	-0.771	0.678	-0.823	0.678	-0.882	0.678	-0.853
0.677	-0.724	0.677	-0.765	0.677	-0.793	0.677	-0.856	0.677	-0.900	0.677	-0.886
0.676	-0.699	0.676	-0.770	0.676	-0.761	0.676	-0.865	0.676	-0.894	0.676	-0.865
0.675	-0.721	0.675	-0.764	0.675	-0.773	0.675	-0.862	0.675	-0.902	0.675	-0.905
0.674	-0.736	0.674	-0.773	0.674	-0.756	0.674	-0.885	0.674	-0.911	0.674	-0.902
0.673	-0.707	0.673	-0.788	0.673	-0.790	0.673	-0.894	0.673	-0.932	0.673	-0.905
0.672	-0.745	0.672	-0.813	0.672	-0.793	0.672	-0.883	0.672	-0.932	0.672	-0.899
0.671	-0.750	0.671	-0.791	0.671	-0.776	0.671	-0.874	0.671	-0.891	0.671	-0.916
0.670	-0.770	0.670	-0.825	0.670	-0.820	0.670	-0.876	0.670	-0.966	0.670	-0.929
0.669	-0.777	0.669	-0.807	0.669	-0.837	0.669	-0.902	0.669	-0.934	0.669	-0.919
0.668	-0.777	0.668	-0.830	0.668	-0.825	0.668	-0.908	0.668	-0.948	0.668	-0.935
0.667	-0.785	0.667	-0.816	0.667	-0.840	0.667	-0.905	0.667	-0.955	0.667	-0.946
0.666	-0.807	0.666	-0.843	0.666	-0.833	0.666	-0.905	0.666	-0.966	0.666	-0.946
0.665	-0.807	0.665	-0.846	0.665	-0.825	0.665	-0.914	0.665	-0.962	0.665	-0.934
0.664	-0.797	0.664	-0.831	0.664	-0.857	0.664	-0.923	0.664	-0.969	0.664	-0.962
0.663	-0.819	0.663	-0.819	0.663	-0.859	0.663	-0.909	0.663	-0.968	0.663	-0.949
0.662	-0.830	0.662	-0.850	0.662	-0.848	0.662	-0.957	0.662	-1.001	0.662	-0.966
0.661	-0.843	0.661	-0.845	0.661	-0.871	0.661	-0.946	0.661	-0.958	0.661	-0.980
0.660	-0.840	0.660	-0.856	0.660	-0.873	0.660	-0.911	0.660	-0.978	0.660	-0.965
0.659	-0.846	0.659	-0.840	0.659	-0.862	0.659	-0.943	0.659	-1.012	0.659	-0.985
0.658	-0.827	0.658	-0.853	0.658	-0.873	0.658	-0.985	0.658	-0.985	0.658	-0.992
0.657	-0.842	0.657	-0.870	0.657	-0.889	0.657	-0.963	0.657	-1.008	0.657	-0.965
0.656	-0.862	0.656	-0.894	0.656	-0.896	0.656	-0.963	0.656	-1.020	0.656	-0.975
0.655	-0.865	0.655	-0.866	0.655	-0.880	0.655	-0.942	0.655	-1.009	0.655	-0.986
0.654	-0.879	0.654	-0.899	0.654	-0.906	0.654	-0.977	0.654	-1.001	0.654	-1.012
